page_id,position,url,title,conditions,categories,,,,,
565,replace,https://www.treasurejuwelier.nl/armbanden/zilver_slavenarmband,Zilveren slavenarmband,"[""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""48\""}"",""{\""filter\"":\""193\"",\""operator\"":\""and\"",\""value\"":[\""1212\""]}""]",7,,,,,
569,replace,https://www.treasurejuwelier.nl//ringen/aanschuifring,Aanschuifring,,"Fraaie collectie aanschuifringen. Shop hier online met ✔ gratis verzending, ✔ snelle levering, ✔ gratis cadeauverpakking, ✔ gratis (♡) gravure, ✔ bonussysteem. 99% beveelt ons aan!",&nbsp,</p>,,,
570,replace,https://www.treasurejuwelier.nl//ringen/solitair-ring,Solitair ring,,"Fraaie collectie solitair ringen. Shop hier online met ✔ gratis verzending, ✔ snelle levering, ✔ gratis cadeauverpakking, ✔ gratis (♡) gravure, ✔ bonussysteem. 99% beveelt ons aan!",&nbsp,</p>,,,
571,replace,https://www.treasurejuwelier.nl//ringen/zegelring,Zegelring,,"Fraaie collectie zegelringen. Shop hier online met ✔ gratis verzending, ✔ snelle levering, ✔ gratis cadeauverpakking, ✔ gratis (♡) gravure, ✔ bonussysteem. 99% beveelt ons aan!",&nbsp,</p>,,,
572,replace,https://www.treasurejuwelier.nl//ringen/memoire-ring,Memoire ring,,"Fraaie collectie memoire ringen. Shop hier online met ✔ gratis verzending, ✔ snelle levering, ✔ gratis cadeauverpakking, ✔ gratis (♡) gravure, ✔ bonussysteem. 99% beveelt ons aan!",&nbsp,</p>,,,
573,replace,https://www.treasurejuwelier.nl//ringen/diamant,Ring met diamant,"[""{\""filter\"":\""217\"",\""operator\"":\""and\"",\""value\"":[\""113\""]}""]",6,,,,,
574,replace,https://www.treasurejuwelier.nl//ringen/zirkonia,Ring met zirkonia,,"Fraaie collectie ringen met zirkonia. Shop hier online met ✔ gratis verzending, ✔ snelle levering, ✔ gratis cadeauverpakking, ✔ gratis (♡) gravure, ✔ bonussysteem. 99% beveelt ons aan!",&nbsp,</p>,,,
575,replace,https://www.treasurejuwelier.nl//ringen/edelsteen,Ring met edelsteen,"[{""filter"":""217"",""operator"":""and"",""value"":[""1228""]}]",6,,,,,
576,replace,https://www.treasurejuwelier.nl/hangers/hanger,Hanger,"[""{\""filter\"":\""193\"",\""operator\"":\""and\"",\""value\"":[\""1615\""]}""]",11,,,,,
577,replace,https://www.treasurejuwelier.nl/hangers/bedel,Bedel,"[""{\""filter\"":\""193\"",\""operator\"":\""and\"",\""value\"":[\""1614\""]}""]",11,,,,,
578,replace,https://www.treasurejuwelier.nl/hangers/hanger-met-hart,Hangers met hart,"[""{\""filter\"":\""193\"",\""operator\"":\""and\"",\""value\"":[\""1616\""]}""]",11,,,,,
579,replace,https://www.treasurejuwelier.nl/hangers/hanger-met-kruis,Hangers met kruis,"[""{\""filter\"":\""193\"",\""operator\"":\""and\"",\""value\"":[\""1617\""]}""]",11,,,,,
580,replace,https://www.treasurejuwelier.nl/hangers/diamant,Hangers met diamant,"[""{\""filter\"":\""217\"",\""operator\"":\""and\"",\""value\"":[\""113\""]}""]",11,,,,,
581,replace,https://www.treasurejuwelier.nl/hangers/zirkonia,Hangers met zirkonia,,"Shop je hanger met zirkonia hier met ✔ gratis verzending > € 50, ✔ gratis cadeauverpakking, ✔ gratis (♡) gravure, ✔ bonussysteem, ✔ snelle levering. 99% beveelt ons aan!",&nbsp,</p>,,,
582,replace,https://www.treasurejuwelier.nl/hangers/parel,Hangers met parel,,"Shop je hanger met parel hier met ✔ gratis verzending > € 50, ✔ gratis cadeauverpakking, ✔ gratis (♡) gravure, ✔ bonussysteem, ✔ snelle levering. 99% beveelt ons aan!",&nbsp,</p>,,,
583,replace,https://www.treasurejuwelier.nl//ringen/parel,Ring met parel,"[""{\""filter\"":\""217\"",\""operator\"":\""and\"",\""value\"":[\""66\""]}""]",6,,,,,
584,replace,https://www.treasurejuwelier.nl/kettingen/diamant,Kettingen met diamant,Fraaie kettingen met diamant. Ruime collectie en voorraad. Bestel direct! | Treasure Juwelier,,<p>&nbsp,&nbsp,,</p>,"INDEX,FOLLOW"
585,replace,https://www.treasurejuwelier.nl/kettingen/zirkonia,Kettingen met zirkonia,"[""{\""filter\"":\""217\"",\""operator\"":\""and\"",\""value\"":[\""64\""]}""]",9,,,,,
586,replace,https://www.treasurejuwelier.nl/oorbellen/diamant,Oorbellen met diamant,,"Fraaie collectie oorbellen met diamant. Shop hier online met ✔ gratis verzending, ✔ gratis cadeauverpakking, ✔ bonussysteem. 99% beveelt ons aan! Voor 17.00 uur besteld, morgen in huis.",&nbsp,</p>,,,
587,replace,https://www.treasurejuwelier.nl/oorbellen/zirkonia,Oorbellen met zirkonia,,"Fraaie collectie oorbellen met zirkonia. Shop hier online met ✔ gratis verzending, ✔ gratis cadeauverpakking, ✔ bonussysteem. 99% beveelt ons aan! Voor 17.00 uur besteld, morgen in huis.",&nbsp,</p>,,,
588,replace,https://www.treasurejuwelier.nl/oorbellen/parel,Oorbellen met parel,,"Fraaie collectie oorbellen met parel. Shop hier online met ✔ gratis verzending, ✔ gratis cadeauverpakking, ✔ bonussysteem. 99% beveelt ons aan! Voor 17.00 uur besteld, morgen in huis.",&nbsp,</p>,,,
589,replace,https://www.treasurejuwelier.nl/gedenksieraden/diamant,Gedenksieraden met diamant,,"Fraaie collectie gedenksieraden met diamant. Shop hier online met ✔ gratis verzending, ✔ snelle levering, ✔ gratis cadeauverpakking, ✔ gratis (♡) gravure, ✔ bonussysteem. 99% beveelt ons aan!",&nbsp,</p>,,,
590,replace,https://www.treasurejuwelier.nl/gedenksieraden/zirkonia,Gedenksieraden met zirkonia,"[""{\""filter\"":\""217\"",\""operator\"":\""and\"",\""value\"":[\""64\""]}""]",238,,,,,
591,replace,https://www.treasurejuwelier.nl/kettingen/parel,Kettingen met parel,,"Shop je ketting met parel met ✔ gratis verzending > € 50, ✔ gratis cadeauverpakking, ✔ diverse lengtes, ✔ bonussysteem, ✔ snelle levering. Voor 17.00 uur besteld is morgen in huis. 99% beveelt ons aan!",&nbsp,</p>,,,
592,replace,https://www.treasurejuwelier.nl/armbanden/tommy-hilfiger,Tommy Hilfiger armbanden,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""1635\""}""]",7,,,,,
593,replace,https://www.treasurejuwelier.nl/oorbellen/goud,Gouden oorbellen,"[""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""1619\""}""]",8,,,,,
594,replace,https://www.treasurejuwelier.nl/armbanden/goud,Gouden armbanden,"[""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""1619\""}""]",7,,,,,
595,replace,https://www.treasurejuwelier.nl/armbanden/armband-met-hartje,Armband met hartje,"[""{\""filter\"":\""193\"",\""operator\"":\""and\"",\""value\"":[\""1644\""]}""]",7,,,,,
596,replace,https://www.treasurejuwelier.nl/armbanden/bedel-armband,Bedelarmbanden,"[""{\""filter\"":\""193\"",\""operator\"":\""and\"",\""value\"":[\""1646\""]}""]",7,,,,,
597,replace,https://www.treasurejuwelier.nl/armbanden/bangle-armband,Bangle armband,,"Je nieuwe bangle armband shop je hier online met ✔ gratis verzending (> € 50), ✔ gratis cadeauverpakking, ✔ bonussysteem. Voor 17.00 uur besteld is morgen in huis. 99% beveelt ons aan!","INDEX,FOLLOW",,,,
598,replace,https://www.treasurejuwelier.nl/armbanden/infinity-armband,Infinity armband,"[""{\""filter\"":\""193\"",\""operator\"":\""and\"",\""value\"":[\""1647\""]}""]",7,,,,,
599,replace,https://www.treasurejuwelier.nl/armbanden/geelgoud,Geelgouden armbanden,"[""{\""filter\"":\""257\"",\""operator\"":\""and\"",\""value\"":[\""1621\""]}""]",7,,,,,
600,replace,https://www.treasurejuwelier.nl/armbanden/rosegoud,Rosegouden armbanden,"[""{\""filter\"":\""257\"",\""operator\"":\""and\"",\""value\"":[\""1623\""]}""]",7,,,,,
601,replace,https://www.treasurejuwelier.nl/armbanden/14-karaat-goud-met-zilveren-kern,ZilGold armbanden,Bestel je massief ZilGold armband met ✓ gratis verzending ✓ gratis cadeauverpakking ✓ gratis (♡) gravure ✓ 30 dagen bedenktijd ✓ ruim assortiment,"[""{\""filter\"":\""258\"",\""operator\"":\""and\"",\""value\"":[\""1629\""]}""]",,,,,
602,replace,https://www.treasurejuwelier.nl/armbanden/zirkonia,Armband met zirkonia,"[""{\""filter\"":\""217\"",\""operator\"":\""and\"",\""value\"":[\""64\""]}""]",7,,,,,
603,replace,https://www.treasurejuwelier.nl/armbanden/14-karaat-goud_heren,14 karaat gouden heren armbanden,"[""{\""filter\"":\""187\"",\""operator\"":\""and\"",\""value\"":[\""45\""]}"",""{\""filter\"":\""258\"",\""operator\"":\""and\"",\""value\"":[\""1628\""]}""]",7,,,,,
605,replace,https://www.treasurejuwelier.nl/armbanden/geelgoud_slavenarmband,Geelgouden slavenarmband,"[""{\""filter\"":\""193\"",\""operator\"":\""and\"",\""value\"":[\""1212\""]}"",""{\""filter\"":\""257\"",\""operator\"":\""and\"",\""value\"":[\""1621\""]}""]",7,,,,,
606,replace,https://www.treasurejuwelier.nl/armbanden/goud_armband-met-hartje,Gouden armband met hartje,"[""{\""filter\"":\""193\"",\""operator\"":\""and\"",\""value\"":[\""1644\""]}"",""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""1619\""}""]",7,,,,,
607,replace,https://www.treasurejuwelier.nl/armbanden/goud_dames,Gouden dames armband,"[""{\""filter\"":\""187\"",\""operator\"":\""and\"",\""value\"":[\""54\""]}"",""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""1619\""}""]",7,,,,,
608,replace,https://www.treasurejuwelier.nl/armbanden/goud_heren,Gouden heren armband,"[""{\""filter\"":\""187\"",\""operator\"":\""and\"",\""value\"":[\""45\""]}"",""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""1619\""}""]",7,,,,,
610,replace,https://www.treasurejuwelier.nl/armbanden/dames_naamplaat-armband,Dames armband met naam,"[""{\""filter\"":\""187\"",\""operator\"":\""and\"",\""value\"":[\""54\""]}"",""{\""filter\"":\""193\"",\""operator\"":\""and\"",\""value\"":[\""1256\""]}""]",7,,,,,
611,replace,https://www.treasurejuwelier.nl/armbanden/heren_naamplaat-armband,Heren armband met naam,"[""{\""filter\"":\""187\"",\""operator\"":\""and\"",\""value\"":[\""45\""]}"",""{\""filter\"":\""193\"",\""operator\"":\""and\"",\""value\"":[\""1256\""]}""]",7,,,,,
612,replace,https://www.treasurejuwelier.nl/armbanden/zilver_armband-met-hartje,Zilveren armband met hartje,"[""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""48\""}"",""{\""filter\"":\""193\"",\""operator\"":\""and\"",\""value\"":[\""1644\""]}""]",7,,,,,
615,replace,https://www.treasurejuwelier.nl/kettingen/14-karaat-goud-met-zilveren-kern,ZilGold kettingen,"[""{\""filter\"":\""258\"",\""operator\"":\""and\"",\""value\"":[\""1629\""]}""]",9,,,,,
616,replace,https://www.treasurejuwelier.nl/oorbellen/bicolor,Bicolor gouden oorbellen,"[""{\""filter\"":\""257\"",\""operator\"":\""and\"",\""value\"":[\""1624\""]}""]",8,,,,,
617,replace,https://www.treasurejuwelier.nl/oorbellen/geelgoud,Geelgouden oorbellen,"[""{\""filter\"":\""257\"",\""operator\"":\""and\"",\""value\"":[\""1621\""]}""]",8,,,,,
618,replace,https://www.treasurejuwelier.nl/oorbellen/tricolor,Tricolor gouden oorbellen,"[""{\""filter\"":\""257\"",\""operator\"":\""and\"",\""value\"":[\""1625\""]}""]",8,,,,,
619,replace,https://www.treasurejuwelier.nl/oorbellen/rosegoud,Roségouden oorbellen,"[""{\""filter\"":\""257\"",\""operator\"":\""and\"",\""value\"":[\""1623\""]}""]",8,,,,,
620,replace,https://www.treasurejuwelier.nl/ringen/alliance,Alliance ringen,,"Shop je Alliance ring hier online met vele extra's: ✔ gratis verzending, ✔ gratis cadeauverpakking, ✔ gratis (♡) gravure, ✔ bonussysteem. 99% beveelt ons aan!","INDEX,FOLLOW",,,,
623,replace,https://www.treasurejuwelier.nl/oorbellen/14-karaat-goud-met-zilveren-kern,ZilGold oorbellen,"[""{\""filter\"":\""258\"",\""operator\"":\""and\"",\""value\"":[\""1629\""]}""]",8,,,,,
624,replace,https://www.treasurejuwelier.nl/oorbellen/bicolor_oorringen,Bicolor gouden oorringen,,Bestel je bicolor gouden oorringen hier met ✓ gratis verzending ✓ gratis cadeauverpakking ✓ ruim aanbod ✓ spaarpuntensysteem,&nbsp,</p>,,,
625,replace,https://www.treasurejuwelier.nl/oorbellen/bicolor_klapcreolen,Bicolor klapcreolen,,"Shop je bicolor klapcreolen hier online met ✔ gratis verzending, ✔ gratis cadeauverpakking, ✔ ruim aanbod. Voor 17.00 uur besteld is morgen in huis. 99% beveelt ons aan!",&nbsp,</p>,,,
626,replace,https://www.treasurejuwelier.nl/oorbellen/bicolor_oorhangers,Bicolor oorhangers,,"Shop je bicolor oorhangers hier online met ✔ gratis verzending, ✔ gratis cadeauverpakking, ✔ ruim aanbod. Voor 17.00 uur besteld is morgen in huis. 99% beveelt ons aan!",&nbsp,</p>,,,
627,replace,https://www.treasurejuwelier.nl/oorbellen/bicolor_oorknopjes,Bicolor oorknopjes,,"Shop je bicolor oorknopjes hier online met ✔ gratis verzending, ✔ gratis cadeauverpakking, ✔ ruim aanbod. Voor 17.00 uur besteld is morgen in huis. 99% beveelt ons aan!",&nbsp,</p>,,,
628,replace,https://www.treasurejuwelier.nl/armbanden/figaro-schakel,Figaro armbanden,"[""{\""filter\"":\""256\"",\""operator\"":\""and\"",\""value\"":[\""1600\""]}""]",7,,,,,
629,replace,https://www.treasurejuwelier.nl/armbanden/closed-forever-schakel,Closed forever armbanden,"[""{\""filter\"":\""256\"",\""operator\"":\""and\"",\""value\"":[\""1634\""]}""]",7,,,,,
630,replace,https://www.treasurejuwelier.nl/armbanden/fantasie-schakel,Armbanden met fantasie schakels,"[""{\""filter\"":\""256\"",\""operator\"":\""and\"",\""value\"":[\""1607\""]}""]",7,,,,,
631,replace,https://www.treasurejuwelier.nl/armbanden/gourmet-schakel,Gourmet armbanden,"[""{\""filter\"":\""256\"",\""operator\"":\""and\"",\""value\"":[\""1601\""]}""]",7,,,,,
632,replace,https://www.treasurejuwelier.nl/armbanden/schakelarmband-jasseron-schakel,Jasseron armbanden,"[""{\""filter\"":\""256\"",\""operator\"":\""and\"",\""value\"":[\""1603\""]}"",""{\""filter\"":\""193\"",\""operator\"":\""and\"",\""value\"":[\""70\""]}""]",7,,,,,
633,replace,https://www.treasurejuwelier.nl/armbanden/koningsschakel,Koningsarmbanden,"[""{\""filter\"":\""256\"",\""operator\"":\""and\"",\""value\"":[\""1604\""]}""]",7,,,,,
634,replace,https://www.treasurejuwelier.nl/armbanden/koord-schakel,Armbanden met koord schakels,"[""{\""filter\"":\""256\"",\""operator\"":\""and\"",\""value\"":[\""1605\""]}""]",7,,,,,
635,replace,https://www.treasurejuwelier.nl/armbanden/palmier-schakel,Palmier armbanden,,"Shop je palmier armband met ✔ gratis verzending > € 50, ✔ gratis cadeauverpakking, ✔ diverse lengtes, ✔ bonussysteem, ✔ snelle levering. 99% beveelt ons aan!","INDEX,FOLLOW",,,,
636,replace,https://www.treasurejuwelier.nl/armbanden/singapore-schakel,Singapore armbanden,"[""{\""filter\"":\""256\"",\""operator\"":\""and\"",\""value\"":[\""1609\""]}""]",7,,,,,
637,replace,https://www.treasurejuwelier.nl/armbanden/vossenstaart-schakel,Vossenstaart armbanden,"[""{\""filter\"":\""256\"",\""operator\"":\""and\"",\""value\"":[\""1613\""]}""]",7,,,,,
638,replace,https://www.treasurejuwelier.nl/armbanden/goud_gourmet-schakel,Gouden gourmet armbanden,"[""{\""filter\"":\""256\"",\""operator\"":\""and\"",\""value\"":[\""1601\""]}"",""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""1619\""}""]",7,,,,,
639,replace,https://www.treasurejuwelier.nl/armbanden/zilver_gourmet-schakel,Zilveren gourmet armbanden,"[""{\""filter\"":\""256\"",\""operator\"":\""and\"",\""value\"":[\""1601\""]}"",""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""48\""}""]",7,,,,,
640,replace,https://www.treasurejuwelier.nl/armbanden/zilver_jasseron-schakel,Zilveren jasseron armbanden,"[""{\""filter\"":\""256\"",\""operator\"":\""and\"",\""value\"":[\""1603\""]}"",""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""48\""}""]",7,,,,,
641,replace,https://www.treasurejuwelier.nl/armbanden/zilver_koningsschakel,Zilveren koningsarmbanden,"[""{\""filter\"":\""256\"",\""operator\"":\""and\"",\""value\"":[\""1604\""]}"",""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""48\""}""]",7,,,,,
642,replace,https://www.treasurejuwelier.nl/armbanden/zilver_koningsschakel,Zilveren heren koningsarmbanden,"[""{\""filter\"":\""256\"",\""operator\"":\""and\"",\""value\"":[\""1604\""]}"",""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""48\""}"",""{\""filter\"":\""187\"",\""operator\"":\""and\"",\""value\"":[\""45\""]}""]",7,,,,,
643,replace,https://www.treasurejuwelier.nl/kettingen/goud_schakelketting,Gouden schakelkettingen,"[""{\""filter\"":\""193\"",\""operator\"":\""and\"",\""value\"":[\""1620\""]}"",""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""1619\""}""]",9,,,,,
644,replace,https://www.treasurejuwelier.nl/kettingen/dames_schakelketting,Dames schakelkettingen,"[""{\""filter\"":\""193\"",\""operator\"":\""and\"",\""value\"":[\""1620\""]}"",""{\""filter\"":\""187\"",\""operator\"":\""and\"",\""value\"":[\""54\""]}""]",9,,,,,
645,replace,https://www.treasurejuwelier.nl/kettingen/goud_dames_schakelketting,Gouden dames schakelkettingen,"[""{\""filter\"":\""187\"",\""operator\"":\""and\"",\""value\"":[\""54\""]}"",""{\""filter\"":\""193\"",\""operator\"":\""and\"",\""value\"":[\""1620\""]}"",""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""1619\""}""]",9,,,,,
646,replace,https://www.treasurejuwelier.nl/kettingen/zilver_dames_schakelketting,Zilveren dames schakelkettingen,"[""{\""filter\"":\""187\"",\""operator\"":\""and\"",\""value\"":[\""54\""]}"",""{\""filter\"":\""193\"",\""operator\"":\""and\"",\""value\"":[\""1620\""]}"",""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""48\""}""]",9,,,,,
647,replace,https://www.treasurejuwelier.nl/kettingen/heren_schakelketting,Heren schakelkettingen,"[""{\""filter\"":\""187\"",\""operator\"":\""and\"",\""value\"":[\""45\""]}"",""{\""filter\"":\""193\"",\""operator\"":\""and\"",\""value\"":[\""1620\""]}""]",9,,,,,
648,replace,https://www.treasurejuwelier.nl/kettingen/goud_heren_schakelketting,Gouden heren schakelkettingen,"[""{\""filter\"":\""187\"",\""operator\"":\""and\"",\""value\"":[\""45\""]}"",""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""1619\""}"",""{\""filter\"":\""193\"",\""operator\"":\""and\"",\""value\"":[\""1620\""]}""]",9,,,,,
649,replace,https://www.treasurejuwelier.nl/kettingen/zilver_heren_schakelketting,Zilveren heren schakelkettingen,"[""{\""filter\"":\""187\"",\""operator\"":\""and\"",\""value\"":[\""45\""]}"",""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""48\""}"",""{\""filter\"":\""193\"",\""operator\"":\""and\"",\""value\"":[\""1620\""]}""]",9,,,,,
650,replace,https://www.treasurejuwelier.nl/kettingen/zilver_schakelketting,Zilveren schakelkettingen,"[""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""48\""}"",""{\""filter\"":\""193\"",\""operator\"":\""and\"",\""value\"":[\""1620\""]}""]",9,,,,,
651,replace,https://www.treasurejuwelier.nl/kettingen/schakelketting_anker-schakel,Kettingen met anker schakels,"[""{\""filter\"":\""256\"",\""operator\"":\""and\"",\""value\"":[\""1599\""]}"",""{\""filter\"":\""193\"",\""operator\"":\""and\"",\""value\"":[\""1620\""]}""]",9,,,,,
652,replace,https://www.treasurejuwelier.nl/kettingen/schakelketting_figaro-schakel,Figaro kettingen,"[""{\""filter\"":\""256\"",\""operator\"":\""and\"",\""value\"":[\""1600\""]}"",""{\""filter\"":\""193\"",\""operator\"":\""and\"",\""value\"":[\""1620\""]}""]",9,,,,,
653,replace,https://www.treasurejuwelier.nl/kettingen/schakelketting_gourmet-schakel,Gourmet kettingen,"[""{\""filter\"":\""256\"",\""operator\"":\""and\"",\""value\"":[\""1601\""]}"",""{\""filter\"":\""193\"",\""operator\"":\""and\"",\""value\"":[\""1620\""]}""]",9,,,,,
654,replace,https://www.treasurejuwelier.nl/kettingen/jasseron-schakel,Jasseron kettingen,"[""{\""filter\"":\""256\"",\""operator\"":\""and\"",\""value\"":[\""1603\""]}""]",9,,,,,
655,replace,https://www.treasurejuwelier.nl/kettingen/koningsschakel,Koningskettingen,"[""{\""filter\"":\""256\"",\""operator\"":\""and\"",\""value\"":[\""1604\""]}""]",9,,,,,
656,replace,https://www.treasurejuwelier.nl/kettingen/basisketting-voor-hanger_omega-schakel,Omega kettingen,"[""{\""filter\"":\""256\"",\""operator\"":\""and\"",\""value\"":[\""1606\""]}"",""{\""filter\"":\""193\"",\""operator\"":\""and\"",\""value\"":[\""1254\""]}""]",9,,,,,
